Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Blasiusstraat;3;hs;1091 CJ;AMSTERDAM;Visch & van Zeggelaar Amsterdam ;020 2091911;In verkoop genomen;€ 990,000;Kosten koper;€ 8,115;€ 975,000;€ 7,992;  ;;nee;14-6-2019;5-7-2019;;22-8-2019;2-7-2019;2-7-2019;15-10-2019;;;19;122;410;;;6;;;1889;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 990,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Minervalaan;52;II;1077 PC;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 995,000;Kosten koper;€ 8,156;€ 940,000;€ 7,705;  ;;nee;26-10-2018;26-4-2019;3-5-2019;5-8-2019;3-5-2019;3-5-2019;2-8-2019;;;190;122;425;;;14;9;;1929;4;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Welnastraat;336;;1096 GJ;AMSTERDAM;Von Poll Real Estate ;020-2159988;In verkoop genomen;€ 995,000;Vrij op naam;€ 5,958;€ 1,020,000;€ 6,108;  ;;nee;8-2-2019;18-4-2019;;5-6-2019;17-4-2019;17-4-2019;29-4-2019;;;69;167;573;;;10;21;;2018;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;1;€ 950,000;€ 995,000;18-4-2019;€ -45,000;  ;;  ;  ;;  ;  ;;  ;  ;;  
Cornelis Anthoniszstraat;67;huis;1071 VS;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 995,000;Kosten koper;€ 8,089;€ 1,086,000;€ 8,829;  ;;nee;9-4-2019;26-4-2019;;9-7-2019;26-4-2019;26-4-2019;8-7-2019;;;18;123;479;;;;18;;1900;4;3;Appartement;;benedenwoning;;;;A;;24-4-2025;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Albrecht Durerstraat;20;II;1077 MA;AMSTERDAM;Van Baerle Makelaars B.V. ;020-6123020;In verkoop genomen;€ 995,000;Kosten koper;€ 7,654;€ 970,000;€ 7,462;  ;;nee;15-4-2019;;;24-6-2019;11-6-2019;11-6-2019;2-7-2019;;;58;130;353;;3;;;;1930;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Amsteldijk;47;III;1074 HW;AMSTERDAM;Henk Burger Makelaardij o.g. b.v. ;020-6403853;In verkoop genomen;€ 995,000;Kosten koper;€ 5,467;€ 970,000;€ 5,330;  ;;nee;19-4-2019;24-6-2019;;9-7-2019;24-6-2019;24-6-2019;29-8-2019;;;67;182;655;;;;39;35;1916;8;5;Appartement;;bovenwoning;;;;C;;28-2-2029;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Singel;304;-C;1016 AD;AMSTERDAM;Engel & Völkers Amsterdam Centrum ;020-7162418;In verkoop genomen;€ 995,000;Kosten koper;€ 8,024;€ 1,000,000;€ 8,065;  ;;nee;15-5-2019;20-6-2019;;17-7-2019;10-7-2019;10-7-2019;17-7-2019;;;57;124;423;;1;;;;;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hemonystraat;40;#NAME?;1074 BS;AMSTERDAM;Engel & Völkers Amsterdam Centrum ;020-7162418;In verkoop genomen;€ 995,000;Kosten koper;€ 6,723;€ 990,000;€ 6,689;  ;;nee;11-6-2019;;;21-8-2019;6-8-2019;6-8-2019;2-9-2019;;;57;148;569;;;;14;;;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 995,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ertskade;358;;1019 EZ;AMSTERDAM;Kolt Makelaardij ;020-7165205;In verkoop genomen;€ 998,000;Kosten koper;€ 4,073;€ 1,020,000;€ 4,163;  ;;nee;14-3-2019;17-5-2019;21-6-2019;11-7-2019;17-5-2019;17-5-2019;1-7-2019;;;65;245;717;291;;;;39;1924;8;4;Woonhuis;woonboot;;vrijstaande woning;luxe;;;;;Verkocht;;in overleg;0;€ 998,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Keizersgracht;434;hs a;1016 GD;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 998,000;Kosten koper;€ 7,618;€ 991,100;€ 7,566;  ;;nee;24-6-2019;8-8-2019;;21-8-2019;8-8-2019;8-8-2019;1-11-2019;;;46;131;544;;16;;;;1720;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 998,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kloveniersburgwal;61;D;1011 JZ;AMSTERDAM;Ouwehand v/d Meijden Makelaars ;020-3306644;In verkoop genomen;€ 999,000;Kosten koper;€ 6,660;€ 910,000;€ 6,067;  ;;nee;30-1-2019;;;12-6-2019;6-3-2019;6-3-2019;31-5-2019;;;36;150;484;;;11;11;;1717;5;4;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 999,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Prinsengracht;801;;1017 KA;AMSTERDAM;A&P Makelaardij in o.z. ;020-3300468;In verkoop genomen;€ 1,000,000;Kosten koper;€ 7,194;€ 1,000,000;€ 7,194;  ;;nee;28-2-2019;;;5-8-2019;27-3-2019;27-3-2019;19-9-2019;;;28;139;473;;;;;;;3;2;Appartement;;bovenwoning;;;;G;;21-6-2019;Verkocht;;in overleg;0;€ 1,000,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Rijnsburgstraat;91;HS;1059 AT;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 1,000,000;Kosten koper;€ 7,092;€ 1,021,000;€ 7,241;  ;;nee;5-3-2019;25-3-2019;19-4-2019;31-7-2019;14-3-2019;14-3-2019;30-7-2019;;;10;141;577;;20;;54;;1926;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,000,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Westerstraat;244;-2;1015 MT;AMSTERDAM;Mar. J. Heule Makelaardij b.v. ;020-6766633;In verkoop genomen;€ 1,000,000;Kosten koper;€ 5,525;€ 932,500;€ 5,152;  ;;nee;26-3-2019;4-6-2019;;25-7-2019;4-6-2019;4-6-2019;31-7-2019;;;71;181;440;;;;;;1879;5;4;Appartement;;bovenwoning;;;;F;;13-3-2029;Verkocht;;in overleg;0;€ 1,000,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
De Lairessestraat;72;#NAME?;1071 PG;AMSTERDAM;Recourt Makelaars ;020-6275011;In verkoop genomen;€ 1,000,000;Kosten koper;€ 5,405;€ 1,015,000;€ 5,486;  ;;nee;24-4-2019;7-5-2019;;10-7-2019;13-5-2019;13-5-2019;12-7-2019;;;20;185;625;;;;11;46;1914;7;5;Appartement;;bovenwoning;;;;D;;22-1-2025;Verkocht;;in overleg;0;€ 1,000,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Krommeniestraat;83;;1013 XH;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 1,009,604;Vrij op naam;€ 7,211;€ 1,009,604;€ 7,211;  ;;nee;28-4-2019;23-6-2019;20-8-2019;17-7-2019;20-6-2019;20-6-2019;20-6-2019;;;54;140;375;;22;;10;38;2019;5;4;Woonhuis;eengezinswoning;;tussenwoning;luxe;;;;;Verkocht;;in overleg;0;€ 1,009,604;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jan Luijkenstraat;70;D;1071 CS;AMSTERDAM;Engel & Völkers Amsterdam Zuid ;020-7162418;In verkoop genomen;€ 1,025,000;Kosten koper;€ 6,656;€ 975,000;€ 6,331;  ;;nee;1-7-2019;;;25-7-2019;19-7-2019;19-7-2019;20-8-2019;;;19;154;528;;1;6;24;;;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,025,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Stadhouderskade;19;D;1054 ES;AMSTERDAM;RKZ Makelaars ;020-2600151;In verkoop genomen;€ 1,035,000;Kosten koper;€ 7,500; Beschikbaar over 39 dagen  ;€ 7,355;  ;;nee;8-3-2019;6-6-2019;;30-6-2019;6-6-2019;6-6-2019;30-9-2019;;;91;138;404;;;4;13;;1991;3;2;Appartement;;maisonnette;;;;C;;23-2-2029;Verkocht;;in overleg;1;€ 1,075,000;€ 1,035,000;9-4-2019;€ 40,000;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tuinstraat;48;H;1015 PE;AMSTERDAM;Amstelland Makelaars B.V. ;020-3209080;In verkoop genomen;€ 1,045,000;Kosten koper;€ 7,977;€ 1,160,000;€ 8,855;  ;;nee;3-5-2019;;;27-5-2019;24-5-2019;24-5-2019;30-6-2019;;;22;131;500;;;;;;1932;4;3;Appartement;;benedenwoning;;;;D;;4-1-2027;Verkocht;;in overleg;0;€ 1,045,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Koninginneweg;85;bv;1075 CJ;AMSTERDAM;Von Poll Real Estate ;020-2159988;In verkoop genomen;€ 1,050,000;Kosten koper;€ 6,688;€ 1,060,000;€ 6,752;  ;;nee;25-2-2019;19-3-2019;;29-5-2019;14-5-2019;14-5-2019;14-5-2019;;;79;157;544;;;;63;;1897;5;1;Appartement;;bovenwoning;;;;E;;13-11-2026;Verkocht;;in overleg;0;€ 1,050,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Gerard Doustraat;234;III;1073 XC;AMSTERDAM;ERA Van De Steege ;020-6768803;In verkoop genomen;€ 1,050,000;Kosten koper;€ 8,077;€ 1,100,000;€ 8,462;  ;;nee;31-5-2019;19-6-2019;;27-6-2019;19-6-2019;19-6-2019;5-8-2019;;;20;130;330;;;;44;;1892;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,050,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tweede Jan van der Heijdenstraat;93;HS;1074 XT;AMSTERDAM;Puur Makelaars Amsterdam bv ;020-6402387;In verkoop genomen;€ 1,050,000;Kosten koper;€ 7,609;€ 1,060,000;€ 7,681;  ;;nee;21-6-2019;13-7-2019;;18-7-2019;9-7-2019;9-7-2019;14-11-2019;;;19;138;510;;;8;23;;1883;4;3;Appartement;;benedenwoning;;;;C;;21-6-2029;Verkocht;;in overleg;0;€ 1,050,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tintorettostraat;23;2;1077 RP;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 1,050,000;Kosten koper;€ 6,954;€ 1,110,000;€ 7,351;  ;;nee;26-6-2019;3-7-2019;;16-8-2019;22-7-2019;22-7-2019;2-9-2019;;;27;151;512;;1;;24;;1935;5;4;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,050,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Cliostraat;26;boven;1077 KH;AMSTERDAM;Recourt Makelaars ;020-6275011;In verkoop genomen;€ 1,075,000;Kosten koper;€ 4,778;€ 1,060,000;€ 4,711;  ;;nee;20-3-2019;16-4-2019;31-5-2019;24-7-2019;26-4-2019;26-4-2019;30-7-2019;;;38;225;660;;;;;43;1932;9;7;Appartement;;bovenwoning;;;;G;;21-9-2018;Verkocht;;in overleg;0;€ 1,075,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Zwanebloemlaan;89;;1087 GD;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 1,075,000;Kosten koper;€ 4,715;€ 1,050,000;€ 4,605;  ;;nee;8-5-2019;10-5-2019;21-5-2019;22-5-2019;8-5-2019;8-5-2019;15-7-2019;;;1;228;900;214;23;;35;;2008;8;5;Woonhuis;eengezinswoning;;2-onder-1-kapwoning;luxe;;;;;Verkocht;;in overleg;0;€ 1,075,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Swammerdamstraat;51;H;1091 RR;AMSTERDAM;Boomsma & Bruinsma Makelaars ;020-6733103;In verkoop genomen;€ 1,075,000;Kosten koper;€ 8,083;€ 1,060,000;€ 7,970;  ;;nee;21-6-2019;8-7-2019;14-7-2019;19-7-2019;8-7-2019;8-7-2019;30-7-2019;;;18;133;519;;10;2;21;;1884;6;4;Appartement;;dubbel benedenhuis;;;;D;1.41;24-10-2027;Verkocht;;in overleg;0;€ 1,075,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Cornelis Anthoniszstraat;51;HS + I;1071 VR;AMSTERDAM;ME Makelaars B.V. ;020-6625522;In verkoop genomen;€ 1,085,000;Kosten koper;€ 7,138;€ 1,085,000;€ 7,138;  ;;nee;1-3-2019;26-4-2019;;22-7-2019;22-3-2019;22-3-2019;10-5-2019;;;22;152;390;;;;;;1901;5;3;Appartement;;beneden + bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,085,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sluisstraat;9;hs;1075 TA;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 1,085,000;Kosten koper;€ 8,611;€ 1,025,000;€ 8,135;  ;;nee;2-5-2019;8-7-2019;;18-7-2019;8-7-2019;8-7-2019;1-10-2019;;;68;126;451;;32;;5;;1911;4;3;Appartement;;benedenwoning;;;;C;1.79;31-1-2029;Verkocht;;in overleg;0;€ 1,085,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Admiraal De Ruijterweg;277;boven;1055 LV;AMSTERDAM;Keizerskroon Makelaars ;020-4202222;In verkoop genomen;€ 1,095,000;Kosten koper;€ 6,636;€ 1,095,000;€ 6,636;  ;;nee;11-4-2019;21-5-2019;18-6-2019;19-6-2019;21-5-2019;21-5-2019;31-7-2019;;;41;165;576;;;;58;;;5;4;Appartement;;bovenwoning;;;;B;;29-3-2029;Verkocht;;in overleg;0;€ 1,095,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Beethovenstraat;11;#NAME?;1077 HL;AMSTERDAM;Voogd Makelaardij o.g. ;020-5733357;In verkoop genomen;€ 1,095,000;Kosten koper;€ 5,703;€ 1,100,000;€ 5,729;  ;;nee;9-5-2019;23-5-2019;6-6-2019;7-6-2019;23-5-2019;23-5-2019;2-9-2019;;;15;192;704;;;;7;;1928;8;6;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,095,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Churchill-laan;207;hs;1078 EC;AMSTERDAM;Voorma & Millenaar makelaars en taxateurs Amsterdam ;020-6724243;In verkoop genomen;€ 1,095,000;Kosten koper;€ 8,295;€ 1,150,000;€ 8,712;  ;;nee;17-5-2019;3-6-2019;;7-6-2019;3-6-2019;3-6-2019;8-7-2019;;;18;132;484;;;8;;;1928;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,095,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bredeweg;5;#NAME?;1098 BL;AMSTERDAM;Ouwehand v/d Meijden Makelaars ;020-3306644;In verkoop genomen;€ 1,095,000;Kosten koper;€ 8,690;€ 1,260,000;€ 10,000;  ;;nee;4-7-2019;;;20-8-2019;19-7-2019;19-7-2019;1-10-2019;;;16;126;474;;;;9;;1902;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,095,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Prinsengracht;1061;HS;1017 JG;AMSTERDAM;PC22 Makelaars Taxateurs o.z. ;020-5733844;In verkoop genomen;€ 1,099,000;Kosten koper;€ 8,722;€ 1,075,000;€ 8,532;  ;;nee;26-3-2019;;;3-6-2019;17-4-2019;17-4-2019;4-6-2019;;;23;126;451;;;;16;;1690;4;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,099,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Johannes Vermeerstraat;53;III/IV;1071 DM;AMSTERDAM;Amsterdam@Home Makelaars ;020-3080650;In verkoop genomen;€ 1,100,000;Kosten koper;€ 8,333;€ 1,045,000;€ 7,917;  ;;nee;18-1-2019;7-3-2019;;8-7-2019;7-3-2019;7-3-2019;7-6-2019;;;49;132;485;;;;50;;1912;4;3;Appartement;;bovenwoning;;;;F;;8-5-2028;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Korte Leidsedwarsstraat;139;bv;1017 PZ;AMSTERDAM;Puur Makelaars Amsterdam Centrum B.V. ;020-8113330;In verkoop genomen;€ 1,100,000;Kosten koper;€ 5,729;€ 1,055,001;€ 5,495;  ;;nee;21-2-2019;2-4-2019;;6-6-2019;29-3-2019;29-3-2019;3-6-2019;;;37;192;626;;;;39;;;6;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Soetendaal;20;;1081 BP;AMSTERDAM;Makelaarsgroep o.g. Commissaris ;020-6737370;In verkoop genomen;€ 1,100,000;Kosten koper;€ 4,681;€ 1,240,000;€ 5,277;  ;;nee;4-4-2019;18-4-2019;25-4-2019;14-8-2019;18-4-2019;18-4-2019;14-8-2019;;;15;235;744;267;;17;32;;1962;9;7;Woonhuis;eengezinswoning;;hoekwoning;normaal;;;;;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Surinameplein;7;H;1058 GL;AMSTERDAM;Boelen Makelaardij o.z. ;020-2260066;In verkoop genomen;€ 1,100,000;Kosten koper;€ 6,286;€ 1,140,000;€ 6,514;  ;;nee;7-4-2019;23-4-2019;21-5-2019;22-5-2019;23-4-2019;23-4-2019;11-6-2019;;;17;175;495;;;4;78;53;1929;5;4;Appartement;;beneden + bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Willemsparkweg;42;hs;1071 HH;AMSTERDAM;Burger Elkerbout Makelaars en Taxateurs o.z. B.V. ;020-6222199;In verkoop genomen;€ 1,100,000;Kosten koper;€ 8,527;€ 1,035,000;€ 8,023;  ;;nee;1-5-2019;;;4-6-2019;28-5-2019;28-5-2019;10-7-2019;;;28;129;471;;;5;4;;1889;5;3;Appartement;;dubbel benedenhuis;;;;;;;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Reijnier Vinkeleskade;71;HS;1071 SZ;AMSTERDAM;De Graaf & Groot Makelaars en Taxateurs o.g. ;020-6627140;In verkoop genomen;€ 1,100,000;Kosten koper;€ 7,801;€ 1,220,000;€ 8,652;  ;;nee;5-7-2019;18-7-2019;25-7-2019;30-7-2019;22-7-2019;22-7-2019;19-8-2019;;;18;141;635;;18;;;;;7;4;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,100,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hasebroekstraat;14;II;1053 CT;AMSTERDAM;Dames van Vermeer B.V. ;203626450;In verkoop genomen;€ 1,125,000;Kosten koper;€ 6,503;€ 1,150,000;€ 6,647;  ;;nee;24-5-2019;;;15-8-2019;19-6-2019;19-6-2019;1-10-2019;;;27;173;570;;;;69;;;7;5;Appartement;;bovenwoning;;;;C;;23-11-2026;Verkocht;;in overleg;0;€ 1,125,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;61;63;1014 ZJ;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 1,130,177;Vrij op naam;€ 5,540;€ 1,130,177;€ 5,540;  ;;nee;7-5-2019;19-6-2019;24-6-2019;25-6-2019;17-6-2019;17-6-2019;17-6-2019;;;42;204;612;;;6;;;2019;7;6;Appartement;;beneden + bovenwoning;;;;;;;Verkocht;;per datum;0;€ 1,130,177;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;33;;1014 ZJ;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 1,131,408;Vrij op naam;€ 5,601;€ 1,131,408;€ 5,601;  ;;nee;16-11-2018;7-5-2019;28-5-2019;29-5-2019;7-5-2019;7-5-2019;7-5-2019;;;173;202;612;;;6;;;2019;7;6;Appartement;;beneden + bovenwoning;;;;A++++;;1-7-2028;Verkocht;;per datum;0;€ 1,131,408;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;33;*;1014 ZJ;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 1,131,408;Vrij op naam;€ 5,601;€ 1,131,408;€ 5,601;  ;;nee;16-11-2018;7-5-2019;28-5-2019;29-5-2019;7-5-2019;7-5-2019;7-5-2019;;;173;202;612;;;6;;;2019;7;6;Appartement;;beneden + bovenwoning;;;;A++++;;1-7-2028;Verkocht;;per datum;0;€ 1,131,408;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tuinstraat;64;;1015 PG;AMSTERDAM;Regio Holland Makelaardij b.v. ;020-5038111;In verkoop genomen;€ 1,135,000;Kosten koper;€ 5,911;€ 1,135,000;€ 5,911;  ;;nee;14-1-2019;28-3-2019;;5-6-2019;31-5-2019;31-5-2019;31-5-2019;;;138;192;626;119;;;;;;5;3;Woonhuis;herenhuis;;vrijstaande woning;;;;;;Verkocht;;in overleg;0;€ 1,135,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Nijenrodeweg;896;;1081 BH;AMSTERDAM;Von Poll Real Estate ;020-2159988;In verkoop genomen;€ 1,150,000;Kosten koper;€ 4,832;€ 1,035,000;€ 4,349;  ;;nee;30-10-2018;4-1-2019;;31-5-2019;4-1-2019;4-1-2019;3-6-2019;;;67;238;740;237;;22;48;;1961;7;5;Woonhuis;eengezinswoning;;tussenwoning;;;;;;Verkocht;;in overleg;0;€ 1,150,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Raamstraat;33;B;1016 XL;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 1,150,000;Kosten koper;€ 8,456;€ 1,200,000;€ 8,824;  ;;nee;7-3-2019;29-3-2019;;28-5-2019;29-3-2019;29-3-2019;10-5-2019;;;23;136;340;;5;;16;;1813;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,150,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Valeriusstraat;296;/hs;1075 GP;AMSTERDAM;Carla van den Brink Makelaarskantoor ;020-6717272;In verkoop genomen;€ 1,150,000;Kosten koper;€ 9,350;€ 1,260,000;€ 10,244;  ;;nee;15-5-2019;4-6-2019;;6-8-2019;4-6-2019;4-6-2019;31-7-2019;;;21;123;410;;18;;2;37;;6;4;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,150,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Raphaelplein;34;hs;1077 RA;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 1,150,000;Kosten koper;€ 8,915;€ 1,300,000;€ 10,078;  ;;nee;11-6-2019;26-6-2019;;9-7-2019;26-6-2019;26-6-2019;2-10-2019;;;16;129;387;;;4;7;;1931;5;4;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,150,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Oosterpark;89;A;1092 AW;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 1,150,000;Kosten koper;€ 6,805;€ 1,225,000;€ 7,249;  ;;nee;19-7-2019;16-8-2019;;22-8-2019;16-8-2019;16-8-2019;27-9-2019;;;29;169;430;;;;;;1905;5;4;Appartement;;benedenwoning;;;;C;1.41;18-4-2026;Verkocht;;in overleg;0;€ 1,150,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wouwermanstraat;7;-2;1071 LT;AMSTERDAM;Voorma en Walch Makelaarsgroep b.v. ;035-5399080;In verkoop genomen;€ 1,175,000;Kosten koper;€ 8,453;€ 1,100,000;€ 7,914;  ;;nee;23-1-2019;;;4-6-2019;6-5-2019;6-5-2019;14-6-2019;;;104;139;553;;;;20;;1910;4;3;Appartement;;bovenwoning;;;;E;;24-3-2027;Verkocht;;in overleg;0;€ 1,175,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bernard Zweerskade;24;/IV;1077 VA;AMSTERDAM;Carla van den Brink Makelaarskantoor ;020-6717272;In verkoop genomen;€ 1,175,000;Kosten koper;€ 6,753;€ 1,080,000;€ 6,207;  ;;nee;17-4-2019;;;19-6-2019;7-6-2019;7-6-2019;16-8-2019;;;52;174;550;;2;;39;;1931;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 1,175,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sarah Vaughanstraat;15;;1066 GA;AMSTERDAM;123makelaar ;020-6192930;In verkoop genomen;€ 1,175,000;Kosten koper;€ 6,456;€ 1,060,000;€ 5,824;  ;;nee;9-5-2019;28-6-2019;;21-8-2019;11-6-2019;11-6-2019;21-8-2019;;;34;182;702;602;19;;;;2016;9;3;Woonhuis;villa;;vrijstaande woning;luxe;;A;;3-5-2029;Verkocht;;in overleg;0;€ 1,175,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Plantagekade;34;;1018 ZV;AMSTERDAM;Kuijs Reinder Kakes ;020-6265361;In verkoop genomen;€ 1,175,000;Kosten koper;€ 5,569;€ 1,451,476;€ 6,879;  ;;nee;4-6-2019;2-7-2019;;3-7-2019;28-6-2019;28-6-2019;5-8-2019;;;25;211;618;;;;40;;1990;4;3;Appartement;;penthouse;;;;;;;Verkocht;;in overleg;0;€ 1,175,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
