Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Ferdinand Bolstraat;39;F;1072 LB;AMSTERDAM;Knap Makelaardij ;020-2015533;In verhuur genomen; € - ;; € - ;€ 2,200;€ 31;€ 2,200;Per maand;nee;27-6-2019;;;23-7-2019;22-7-2019;22-7-2019;;;;26;72;213;;;1;;;1876;4;3;Appartement;;bovenwoning;;;;C;;14-11-2027;Verhuurd;;in overleg;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sumatrakade;1345;;1019 RN;AMSTERDAM;Raad-Huis makelaardij o.z. B.V. ;0294-282940;In verhuur genomen; € - ;; € - ;€ 2,250;€ 14;€ 2,200;Per maand;nee;27-6-2019;;;1-8-2019;23-7-2019;23-7-2019;1-10-2019;;;27;165;500;;5;5;;52;1997;7;5;Appartement;;benedenwoning;;;;A;;19-5-2025;Verhuurd;;in overleg;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Michelangelostraat;106;II;1077 CG;AMSTERDAM;Nico Tel Makelaars o.g. B.V. ;020-3012949;In verhuur genomen; € - ;; € - ;€ 2,200;€ 18;€ 2,200;Per maand;nee;1-7-2019;10-7-2019;;15-7-2019;15-7-2019;15-7-2019;;;;15;125;325;;;10;8;;;4;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Herengracht;570;C;1017 CH;AMSTERDAM;JLG Real Estate B.V. ;020-3300031;In verhuur genomen; € - ;; € - ;€ 2,200;€ 19;€ 2,200;Per maand;nee;2-7-2019;;;30-7-2019;30-7-2019;30-7-2019;;;;29;116;388;;;;4;;1898;4;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Churchill-laan;298;II;1078 GB;AMSTERDAM;Keizerskroon Makelaars ;020-4202222;In verhuur genomen; € - ;; € - ;€ 2,200;€ 22;€ 2,200;Per maand;nee;2-7-2019;;;17-7-2019;15-7-2019;15-7-2019;15-8-2019;;;14;100;280;;;;;;;4;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
John Blankensteinstraat;;;1095 MB;AMSTERDAM;Vastgoed Unie ;020-3081600;In verhuur genomen; € - ;; € - ;€ 2,200;€ 18;€ 2,200;Per maand;nee;3-7-2019;;;25-7-2019;24-7-2019;24-7-2019;1-8-2019;;;22;119;280;;2;;20;;2015;4;3;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Tuyll van Serooskerkenweg;100;;1076 JR;Amsterdam;Interhouse Amsterdam ;020 8450527;In verhuur genomen; € - ;; € - ;€ 2,200;€ 26;€ 2,200;Per maand;nee;11-7-2019;;;13-8-2019;1-8-2019;1-8-2019;3-5-2017;;;22;85;221;;;;;;1930;4;2;Appartement;;benedenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
IJselstraat;30;M;1078 CJ;AMSTERDAM;21Zuid Makelaardij ;06 21212121;In verhuur genomen; € - ;; € - ;€ 2,200;€ 23;€ 2,200;Per maand;nee;17-7-2019;;;20-8-2019;2-8-2019;2-8-2019;;;;17;95;230;;;6;;;;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;in overleg;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
IJselstraat;30;M;1078 CJ;AMSTERDAM;Amsterdam Housing ;020-6717266;In verhuur genomen; € - ;; € - ;€ 2,200;€ 23;€ 2,200;Per maand;nee;24-7-2019;;;5-8-2019;5-8-2019;5-8-2019;5-8-2019;;;13;95;190;;;;;;1990;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Westerdok;196;;1013 BH;Amsterdam;MVGM Amsterdam ;;In verhuur genomen; € - ;; € - ;€ 2,225;€ 17;€ 2,225;Per maand;nee;20-5-2019;;;7-8-2019;7-8-2019;7-8-2019;7-8-2019;;;80;129;335;;2;3;;;2007;4;2;Appartement;;maisonnette;;;;;;;Verhuurd;;per datum;0;€ 2,225;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Johannes van der Waalsstraat;19;boven;1098 PD;AMSTERDAM;Jaap Admiraal Makelaardij b.v. ;020-3790900;In verhuur genomen; € - ;; € - ;€ 2,000;€ 20;€ 2,250;Per maand;nee;7-12-2018;;;29-5-2019;29-5-2019;29-5-2019;;;;174;101;350;;2;;7;;1925;5;3;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;1;€ 2,500;€ 2,250;5-3-2019;€ 250;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nes;1;D;1012 KC;AMSTERDAM;Nico Tel Makelaars o.g. B.V. ;020-3012949;In verhuur genomen; € - ;; € - ;€ 2,250;€ 33;€ 2,250;Per maand;nee;27-2-2019;6-6-2019;;14-6-2019;14-6-2019;14-6-2019;;;;108;68;190;;;;;;;3;2;Appartement;;bovenwoning;;;;B;1.31;16-1-2029;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jan Luijkenstraat;70;C;1071 CS;AMSTERDAM;Dutch Housing Centre B.V. ;(+31) 20 662 12 34;In verhuur genomen; € - ;; € - ;€ 2,150;€ 27;€ 2,250;Per maand;nee;1-3-2019;;;11-6-2019;11-6-2019;11-6-2019;17-6-2019;;;103;80;240;;;;;;1903;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;per datum;1;€ 2,450;€ 2,250;1-5-2019;€ 200;  ;;  ;  ;;  ;  ;;  ;  ;;  
Utrechtsedwarsstraat;17;II;1017 WB;AMSTERDAM;EasyMakelaars B.V. ;715690569;In verhuur genomen; € - ;; € - ;€ 125;€ 2;€ 2,250;Per maand;nee;5-3-2019;;;1-7-2019;1-7-2019;1-7-2019;;;;119;79;198;;;;;;1908;4;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Pieter Cornelisz. Hooftstraat;38;C;1071 BZ;AMSTERDAM;Dutch Housing Centre B.V. ;(+31) 20 662 12 34;In verhuur genomen; € - ;; € - ;€ 2,250;€ 31;€ 2,250;Per maand;nee;1-4-2019;15-7-2019;;23-7-2019;8-7-2019;8-7-2019;10-7-2019;;;99;72;210;;;;;;1904;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Stadionweg;188;#NAME?;1077 TC;AMSTERDAM;Another Home Abroad BV ;020-7880434;In verhuur genomen; € - ;; € - ;€ 2,250;€ 19;€ 2,250;Per maand;nee;3-4-2019;;;7-8-2019;5-8-2019;5-8-2019;;;;125;120;380;;;;;;;5;3;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;1;€ 2,300;€ 2,250;29-5-2019;€ 50;  ;;  ;  ;;  ;  ;;  ;  ;;  
Amstel;192;E;1017 AG;AMSTERDAM;Amstelland Makelaars B.V. ;020-3209080;In verhuur genomen; € - ;; € - ;€ 2,250;€ 29;€ 2,250;Per maand;nee;17-4-2019;14-7-2019;;15-7-2019;4-7-2019;4-7-2019;15-7-2019;;;79;78;275;;;5;8;;1900;2;1;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nassaukade;302;IV+V;1053 LN;AMSTERDAM;JLG Real Estate B.V. ;020-3300031;In verhuur genomen; € - ;; € - ;€ 2,150;€ 23;€ 2,250;Per maand;nee;17-4-2019;;;25-6-2019;25-6-2019;25-6-2019;;;;70;95;306;;;;30;;;3;2;Appartement;;bovenwoning;;;;D;;13-6-2025;Verhuurd;;direct;1;€ 2,400;€ 2,250;27-5-2019;€ 150;  ;;  ;  ;;  ;  ;;  ;  ;;  
Utrechtsedwarsstraat;126;1;1017 WJ;AMSTERDAM;Von Poll Real Estate ;020-2159988;In verhuur genomen; € - ;; € - ;€ 2,250;€ 24;€ 2,250;Per maand;nee;5-5-2019;;;24-6-2019;17-6-2019;17-6-2019;;;;44;95;293;;;;17;;1005;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Spilbergenstraat;100;#NAME?;1057 RM;AMSTERDAM;BrinkBorgh Makelaardij ;020-6709992;In verhuur genomen; € - ;; € - ;€ 2,250;€ 18;€ 2,250;Per maand;nee;7-5-2019;;;24-6-2019;10-6-2019;10-6-2019;10-6-2019;;;35;125;338;;;;50;;1925;5;4;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;1;€ 2,150;€ 2,250;8-5-2019;€ -100;  ;;  ;  ;;  ;  ;;  ;  ;;  
Henri Zagwijnstraat;12;II;1077 XR;AMSTERDAM;Puur Makelaars Amsterdam bv ;020-6402387;In verhuur genomen; € - ;; € - ;€ 2,250;€ 21;€ 2,250;Per maand;nee;9-5-2019;;;13-6-2019;6-6-2019;6-6-2019;;;;29;109;345;;;;11;;1957;4;3;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Singel;103;3+4;1012 VG;AMSTERDAM;Amsterdam Housing ;020-6717266;In verhuur genomen; € - ;; € - ;€ 2,250;€ 20;€ 2,250;Per maand;nee;9-5-2019;;;18-6-2019;18-6-2019;18-6-2019;18-6-2019;;;41;110;260;;;;;;1905;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;1;€ 2,500;€ 2,250;13-6-2019;€ 250;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jacob van Lennepkade;13;I;1054 ZD;AMSTERDAM;Martens Makelaars ;020 2148808;In verhuur genomen; € - ;; € - ;€ 2,150;€ 29;€ 2,250;Per maand;nee;10-5-2019;;;9-7-2019;8-7-2019;8-7-2019;8-7-2019;;;60;74;222;;;;3;;1886;2;1;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Dintelstraat;41;-1;1078 VP;AMSTERDAM;Alcoco ;020 4638790;In verhuur genomen; € - ;; € - ;€ 1;€ 0;€ 2,250;Per maand;nee;14-5-2019;;;23-7-2019;22-7-2019;22-7-2019;22-7-2019;;;70;85;195;;;;;;;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Veembroederhof;71;#NAME?;1019 HD;AMSTERDAM;Valerius Rentals ;(+31) 20 891 28 20;In verhuur genomen; € - ;; € - ;€ 2,250;€ 21;€ 2,250;Per maand;nee;15-5-2019;;;12-7-2019;12-7-2019;12-7-2019;;;;59;109;330;;;5;15;;2006;4;3;Appartement;;bovenwoning;;;;A;;29-4-2026;Verhuurd;;in overleg;1;€ 2,500;€ 2,250;13-6-2019;€ 250;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kerkstraat;55;I;1017 GC;AMSTERDAM;BrinkBorgh Makelaardij ;020-6709992;In verhuur genomen; € - ;; € - ;€ 2,250;€ 21;€ 2,250;Per maand;nee;16-5-2019;;;4-6-2019;28-5-2019;28-5-2019;5-6-2019;;;13;105;270;;;;22;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Geervliet;231;-229;1082 NP;Amsterdam;MVGM Amsterdam ;;In verhuur genomen; € - ;; € - ;€ 2,250;€ 15;€ 2,250;Per maand;nee;17-5-2019;;;15-8-2019;15-8-2019;15-8-2019;15-8-2019;;;91;150;390;;;;6;53;1997;5;3;Appartement;;benedenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wittenburgergracht;69;;1018 MX;AMSTERDAM;Boomsma & Bruinsma Makelaars ;020-6733103;In verhuur genomen; € - ;; € - ;€ 2,250;€ 18;€ 2,250;Per maand;nee;17-5-2019;26-6-2019;;18-7-2019;5-7-2019;5-7-2019;;;;50;125;478;;4;;10;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Ostadestraat;155;4;1073 TK;Amsterdam;Fris Vastgoed Management ;020-3017730;In verhuur genomen; € - ;; € - ;€ 2,100;€ 29;€ 2,250;Per maand;nee;20-5-2019;;;7-8-2019;7-8-2019;7-8-2019;;;;80;72;195;;;;;32;1903;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Dirk Schaferstraat;5;1;1076 BA;Amsterdam;ViaDaan ;613137980;In verhuur genomen; € - ;; € - ;€ 1,000;€ 10;€ 2,250;Per maand;nee;21-5-2019;;;24-7-2019;23-7-2019;23-7-2019;;;;64;100;280;;;;;;1950;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Beethovenstraat;53;2;1077 HN;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verhuur genomen; € - ;; € - ;€ 2,250;€ 29;€ 2,250;Per maand;nee;21-5-2019;28-5-2019;;5-6-2019;3-6-2019;3-6-2019;3-6-2019;;;14;78;253;;1;;4;;1930;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Oude Looiersstraat;22;#NAME?;1016 VJ;AMSTERDAM;Bos Makelaars o.g. B.V. ;075-6287981;In verhuur genomen; € - ;; € - ;€ 2,250;€ 20;€ 2,250;Per jaar;nee;23-5-2019;;;3-6-2019;1-6-2019;1-6-2019;1-6-2019;;;10;110;340;;;;2;;1906;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Huidenstraat;17;;1016 ER;AMSTERDAM;Van Maarschalkerwaart Makelaardij o.g. b.v. ;020-5721111;In verhuur genomen; € - ;; € - ;€ 2,250;€ 32;€ 2,250;Per maand;nee;27-5-2019;;;1-7-2019;1-7-2019;1-7-2019;;;;36;70;180;;;;2;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Oranje-Vrijstaatkade;63;;1093 KS;AMSTERDAM;Peter Bruin Makelaardij o.g. b.v. ;020-6768022;In verhuur genomen; € - ;; € - ;€ 2,100;€ 18;€ 2,250;Per maand;nee;31-5-2019;;;19-8-2019;6-8-2019;6-8-2019;6-8-2019;;;68;120;360;;;;;;;3;2;Appartement;;penthouse;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Prinsengracht;260;I;1016 HG;AMSTERDAM;PB Makelaars o.z. ;020-8203456;In verhuur genomen; € - ;; € - ;€ 2,250;€ 28;€ 2,250;Per maand;nee;3-6-2019;;;23-7-2019;1-7-2019;1-7-2019;;;;29;79;207;;;;1;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Da Costastraat;110;A;1053 ZT;Amsterdam;Interhouse Amsterdam ;020 8450527;In verhuur genomen; € - ;; € - ;€ 2,250;€ 26;€ 2,250;Per maand;nee;4-6-2019;;;4-7-2019;1-7-2019;1-7-2019;1-7-2019;;;28;85;221;;;;24;40;1910;4;3;Appartement;;maisonnette;;;;B;;11-12-2023;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Herengracht;457;- C;1017 BS;Amsterdam;Interhouse Amsterdam ;020 8450527;In verhuur genomen; € - ;; € - ;€ 2,250;€ 26;€ 2,250;Per maand;nee;4-6-2019;;;22-8-2019;1-8-2019;1-8-2019;1-8-2019;;;59;85;221;;3;;6;;1891;2;1;Appartement;;tussenverdieping;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Rondeel;154;;1082 MH;AMSTERDAM;Alcoco ;020 4638790;In verhuur genomen; € - ;; € - ;€ 1;€ 0;€ 2,250;Per jaar;nee;4-6-2019;;;1-8-2019;29-7-2019;29-7-2019;1-8-2019;;;56;100;240;;;;;;;3;2;Appartement;;portiekwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Linnaeusstraat;21;-3;1093 ED;AMSTERDAM;Covers en Jonker Makelaars B.V. ;030 2520500;In verhuur genomen; € - ;; € - ;€ 2,250;€ 20;€ 2,250;Per maand;nee;4-6-2019;;;24-6-2019;24-6-2019;24-6-2019;;;;21;110;300;;;;;;;4;2;Appartement;;maisonnette;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Ostadestraat;180;H;1072 TH;Amsterdam;CITYHOP Real Estate ;020-2218732;In verhuur genomen; € - ;; € - ;€ 2,250;€ 25;€ 2,250;Per jaar;nee;4-6-2019;5-8-2019;8-8-2019;13-8-2019;6-8-2019;6-8-2019;8-8-2019;;;64;90;347;;;;;;1900;3;2;Appartement;;benedenwoning;;;;A;;12-4-2029;Verhuurd;;direct;1;€ 2,450;€ 2,250;25-6-2019;€ 200;  ;;  ;  ;;  ;  ;;  ;  ;;  
Overtoom;260;1;1054 JB;Amsterdam;123Wonen ;088 7009923;In verhuur genomen; € - ;; € - ;€ 2,250;€ 19;€ 2,250;Per maand;nee;5-6-2019;;;12-7-2019;11-7-2019;11-7-2019;13-7-2019;;;37;120;360;;;;;;1904;4;2;Appartement;;portiekwoning;;;;C;;1-6-2029;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bronckhorststraat;6;3;1071 WR;AMSTERDAM;Vastgoed Unie ;020-3081600;In verhuur genomen; € - ;; € - ;€ 2,250;€ 25;€ 2,250;Per maand;nee;6-6-2019;;;13-6-2019;13-6-2019;13-6-2019;14-6-2019;;;8;89;240;;;;;;1900;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Argonautenstraat;21;#NAME?;1076 KJ;AMSTERDAM;Rappange Makelaardij b.v. ;020-6240363;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;6-6-2019;;;4-7-2019;4-7-2019;4-7-2019;4-7-2019;;;29;100;260;;;;;;;3;2;Appartement;;benedenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Panamalaan;96;;1019 AZ;AMSTERDAM;Den Uyl Vastgoed ;(+31) 6 482 69 160;In verhuur genomen; € - ;; € - ;€ 2,250;€ 17;€ 2,250;Per maand;nee;6-6-2019;23-7-2019;1-9-2019;5-8-2019;2-8-2019;2-8-2019;2-8-2019;;;58;133;487;;;19;;;2000;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;1;€ 2,500;€ 2,250;1-7-2019;€ 250;  ;;  ;  ;;  ;  ;;  ;  ;;  
Weteringschans;261;M;1017 XJ;AMSTERDAM;Valerius Rentals ;(+31) 20 891 28 20;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;7-6-2019;;;23-7-2019;23-7-2019;23-7-2019;;;;47;100;275;;2;5;;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tweede Jan van der Heijdenstraat;89;B;1074 XS;AMSTERDAM;Parker & Williams Real Estate Service ;020 6750202;In verhuur genomen; € - ;; € - ;€ 2,250;€ 30;€ 2,250;Per maand;nee;11-6-2019;;;29-7-2019;29-7-2019;29-7-2019;1-8-2019;;;49;75;225;;;;6;;1883;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kattenlaan;50;;1054 KA;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verhuur genomen; € - ;; € - ;€ 2,250;€ 29;€ 2,250;Per maand;nee;12-6-2019;;;10-7-2019;5-7-2019;5-7-2019;5-7-2019;;;24;78;242;;;;33;;;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Johannes Vermeerplein;18;II;1071 DV;AMSTERDAM;Dutch Housing Centre B.V. ;(+31) 20 662 12 34;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;13-6-2019;1-8-2019;;22-7-2019;22-7-2019;22-7-2019;;;;40;98;275;;;;;;;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;per datum;1;€ 2,450;€ 2,250;16-7-2019;€ 200;  ;;  ;  ;;  ;  ;;  ;  ;;  
Beursstraat;33;N;1012 JV;AMSTERDAM;Van Huis Uit Makelaars B.V. ;020-8903099;In verhuur genomen; € - ;; € - ;€ 2,250;€ 30;€ 2,250;Per maand;nee;17-6-2019;;;10-7-2019;10-7-2019;10-7-2019;15-7-2019;;;24;75;202;;;;;;2018;3;2;Appartement;;tussenverdieping;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Willemsstraat;206;;1015 JG;AMSTERDAM;Kuijs Reinder Kakes ;020-6265361;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;18-6-2019;;;6-8-2019;30-7-2019;30-7-2019;;;;43;96;305;;;;10;22;2010;3;2;Appartement;;bovenwoning;;;;A;1.03;15-6-2026;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Singel;103;4;1012 VG;AMSTERDAM;Van Huis Uit Makelaars B.V. ;020-8903099;In verhuur genomen; € - ;; € - ;€ 2,250;€ 20;€ 2,250;Per maand;nee;20-6-2019;;;1-7-2019;1-7-2019;1-7-2019;1-7-2019;;;12;110;259;;;;;;1900;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;1;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Singel;103;3+4;1012 VG;AMSTERDAM;Amsterdam Housing ;020-6717266;In verhuur genomen; € - ;; € - ;€ 2,250;€ 20;€ 2,250;Per maand;nee;21-6-2019;;;26-6-2019;26-6-2019;26-6-2019;2-6-2019;;;6;110;260;;;;;;1905;3;2;Appartement;;bovenwoning;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Churchill-laan;127;;1078 DP;AMSTERDAM;Koops Makelaardij Amstelveen ;;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;21-6-2019;;;28-6-2019;28-6-2019;28-6-2019;28-6-2019;;;8;100;300;;;;;;1928;7;4;Appartement;;tussenverdieping;;;;;;;Verhuurd;;in overleg;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Churchill-laan;127;-2;1078 DP;AMSTERDAM;Koops Makelaardij Amstelveen ;;In verhuur genomen; € - ;; € - ;€ 2,250;€ 23;€ 2,250;Per maand;nee;21-6-2019;;;26-6-2019;26-6-2019;26-6-2019;26-6-2019;;;6;100;270;;;;;;;5;4;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Keizersgracht;138;-C;1015 CW;AMSTERDAM;Voogd Makelaardij o.g. ;020-5733357;In verhuur genomen; € - ;; € - ;€ 2,250;€ 30;€ 2,250;Per maand;nee;26-6-2019;;;14-8-2019;14-8-2019;14-8-2019;14-8-2019;;;50;75;203;;;;;;1730;2;1;Appartement;;bovenwoning;;;;;;;Verhuurd;;direct;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Dintelstraat;75;II;1079 BA;AMSTERDAM;Dutch Housing Centre B.V. ;(+31) 20 662 12 34;In verhuur genomen; € - ;; € - ;€ 2,250;€ 19;€ 2,250;Per maand;nee;1-7-2019;1-8-2019;;22-7-2019;22-7-2019;22-7-2019;;;;22;120;336;;;;;;;5;3;Appartement;;maisonnette;;;;;;;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bastenakenstraat;158;;1066 JG;AMSTERDAM;JLG Real Estate B.V. ;020-3300031;In verhuur genomen; € - ;; € - ;€ 2,250;€ 16;€ 2,250;Per maand;nee;2-7-2019;;;23-7-2019;23-7-2019;23-7-2019;;;;22;140;378;255;17;;130;;1994;4;3;Woonhuis;villa;;2-onder-1-kapwoning;luxe;;B;1.33;23-11-2026;Verhuurd;;per datum;0;€ 2,250;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Curacaostraat;104;H;1058 CC;AMSTERDAM;27 Huis Makelaars BV ;020-4280721;In verhuur genomen; € - ;; € - ;€ 2,250;€ 28;€ 2,250;Per maand;nee;3-7-2019;;;21-8-2019;19-8-2019;19-8-2019;19-8-2019;;;48;80;190;;;;;;1935;3;2;Appartement;;benedenwoning;;;;;;;Verhuurd;;direct;2;€ 2,500;€ 2,300;16-7-2019;€ 200;€ 2,250;23-7-2019;€ 50;  ;;  ;  ;;  ;  ;;  
